id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
141871209,,20000.0,20000.0,20000.0, 36 months,6.11,609.44,A,A1,Manager,3 years,MORTGAGE,65000.0,Not Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141871209,,credit_card,Credit card refinancing,606xx,IL,20.83,1.0,Mar-1997,700.0,704.0,0.0,23.0,,8.0,0.0,11179.0,54.0,19.0,w,17242.36,17242.36,3226.73,3226.73,2757.64,469.09,0.0,0.0,0.0,Mar-2019,609.44,Apr-2019,Mar-2019,724.0,720.0,0.0,23.0,1.0,Individual,,,,0.0,0.0,437752.0,1.0,3.0,0.0,2.0,15.0,40755.0,68.0,1.0,1.0,9077.0,64.0,20700.0,0.0,0.0,1.0,3.0,54719.0,8332.0,56.4,0.0,0.0,96.0,259.0,5.0,5.0,2.0,5.0,23.0,10.0,23.0,5.0,3.0,4.0,3.0,7.0,5.0,4.0,12.0,4.0,8.0,0.0,0.0,1.0,1.0,73.7,0.0,0.0,0.0,496043.0,51934.0,19100.0,60343.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141809344,,19000.0,19000.0,19000.0, 36 months,12.73,637.72,B,B5,Lead Cook,3 years,RENT,79000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141809344,,credit_card,Credit card refinancing,027xx,MA,18.61,0.0,Feb-2005,685.0,689.0,0.0,,107.0,8.0,1.0,6997.0,64.2,16.0,w,16772.43,16772.43,3161.73,3161.73,2227.57,934.16,0.0,0.0,0.0,Mar-2019,637.72,Apr-2019,Mar-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,27978.0,1.0,3.0,1.0,2.0,1.0,20981.0,65.0,1.0,2.0,3094.0,65.0,10900.0,1.0,1.0,3.0,4.0,3997.0,3194.0,68.4,0.0,0.0,164.0,152.0,10.0,1.0,0.0,23.0,,1.0,,0.0,3.0,4.0,4.0,6.0,6.0,5.0,10.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,66.7,1.0,0.0,43284.0,27978.0,10100.0,32384.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141799651,,40000.0,40000.0,40000.0, 60 months,10.08,851.46,B,B1,Air Traffic Control Specialist,8 years,MORTGAGE,147000.0,Verified,Oct-2018,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141799651,,credit_card,Credit card refinancing,805xx,CO,10.1,0.0,Sep-2003,685.0,689.0,0.0,81.0,,13.0,0.0,154870.0,54.3,35.0,w,0.0,0.0,40156.8,40156.8,40000.0,156.8,0.0,0.0,0.0,Nov-2018,40201.6,,Feb-2019,774.0,770.0,0.0,81.0,1.0,Individual,,,,0.0,0.0,596820.0,0.0,1.0,0.0,2.0,18.0,22600.0,103.0,2.0,2.0,13018.0,71.0,192600.0,0.0,5.0,2.0,5.0,66313.0,15686.0,59.6,0.0,0.0,181.0,154.0,7.0,7.0,3.0,7.0,,11.0,,0.0,4.0,5.0,9.0,12.0,17.0,11.0,15.0,5.0,13.0,0.0,0.0,0.0,3.0,91.2,60.0,0.0,0.0,638664.0,177470.0,38800.0,21964.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
141600801,,8000.0,8000.0,8000.0, 36 months,12.73,268.52,B,B5,Dealer,3 years,RENT,58000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141600801,,credit_card,Credit card refinancing,553xx,MN,25.64,0.0,Oct-2007,700.0,704.0,0.0,,,14.0,0.0,6053.0,38.1,24.0,w,7062.04,7062.04,1362.4,1362.4,937.96,424.44,0.0,0.0,0.0,Mar-2019,268.52,Apr-2019,Mar-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,93700.0,1.0,7.0,3.0,3.0,5.0,87647.0,67.0,1.0,2.0,3656.0,58.0,15900.0,2.0,0.0,6.0,5.0,6693.0,8247.0,42.3,0.0,0.0,132.0,96.0,8.0,5.0,0.0,8.0,,7.0,,0.0,5.0,5.0,6.0,6.0,17.0,7.0,7.0,5.0,14.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,107319.0,93700.0,14300.0,91419.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141744801,,35000.0,35000.0,35000.0, 60 months,7.21,696.52,A,A3,Business Analyst 3,10+ years,MORTGAGE,66000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141744801,,debt_consolidation,Debt consolidation,182xx,PA,11.11,0.0,Jun-2005,735.0,739.0,0.0,68.0,,12.0,0.0,21450.0,38.3,16.0,w,32539.47,32539.47,3454.56,3454.56,2460.53,994.03,0.0,0.0,0.0,Mar-2019,696.52,Apr-2019,Mar-2019,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,74822.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,5517.0,38.0,56000.0,0.0,0.0,0.0,0.0,6235.0,24419.0,38.6,0.0,0.0,,86.0,25.0,25.0,2.0,28.0,,,,0.0,5.0,8.0,5.0,5.0,0.0,11.0,14.0,8.0,12.0,0.0,0.0,0.0,0.0,87.5,0.0,0.0,0.0,125200.0,21450.0,39800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
141731614,,14000.0,14000.0,14000.0, 36 months,13.56,475.51,C,C1,Utility Locator,5 years,OWN,45000.0,Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141731614,,debt_consolidation,Debt consolidation,212xx,MD,18.35,0.0,Apr-2008,670.0,674.0,1.0,75.0,,3.0,0.0,6719.0,32.5,6.0,w,12377.19,12377.19,2356.46,2356.46,1622.81,733.65,0.0,0.0,0.0,Mar-2019,475.51,Apr-2019,Mar-2019,664.0,660.0,0.0,75.0,1.0,Individual,,,,0.0,0.0,29539.0,0.0,1.0,1.0,2.0,10.0,22820.0,87.0,1.0,3.0,382.0,63.0,20700.0,2.0,3.0,1.0,5.0,9846.0,318.0,54.6,0.0,0.0,126.0,17.0,12.0,10.0,0.0,13.0,,2.0,,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,83.3,0.0,0.0,0.0,47066.0,29539.0,700.0,26366.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141443984,,24000.0,24000.0,24000.0, 36 months,10.47,779.72,B,B2,Registered Nurse ,10+ years,MORTGAGE,150000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141443984,,credit_card,Credit card refinancing,928xx,CA,17.22,0.0,Jan-2006,705.0,709.0,0.0,,108.0,18.0,1.0,25011.0,52.1,27.0,w,21098.2,21098.2,3870.68,3870.68,2901.8,968.88,0.0,0.0,0.0,Mar-2019,779.72,Apr-2019,Mar-2019,739.0,735.0,0.0,,1.0,Individual,,,,0.0,0.0,484094.0,1.0,6.0,0.0,1.0,14.0,47940.0,68.0,1.0,3.0,14807.0,60.0,48000.0,2.0,0.0,0.0,5.0,26894.0,11523.0,67.5,0.0,0.0,153.0,83.0,5.0,5.0,4.0,5.0,,13.0,,0.0,5.0,8.0,6.0,6.0,10.0,11.0,13.0,8.0,18.0,0.0,0.0,0.0,2.0,100.0,50.0,1.0,0.0,552297.0,72951.0,35500.0,84297.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141673407,,20000.0,20000.0,20000.0, 36 months,11.06,655.35,B,B3,Senior District Manager,2 years,RENT,140000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141673407,,credit_card,Credit card refinancing,021xx,MA,28.69,0.0,Oct-2006,695.0,699.0,0.0,37.0,,14.0,0.0,21823.0,43.4,44.0,w,17601.1,17601.1,3276.75,3276.75,2398.9,877.85,0.0,0.0,0.0,Mar-2019,655.35,Apr-2019,Mar-2019,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,146056.0,2.0,5.0,3.0,5.0,3.0,124233.0,70.0,3.0,3.0,16074.0,58.0,50300.0,3.0,0.0,2.0,8.0,10433.0,26277.0,45.4,0.0,0.0,144.0,137.0,4.0,3.0,0.0,7.0,39.0,7.0,37.0,0.0,4.0,4.0,7.0,11.0,18.0,9.0,26.0,4.0,14.0,0.0,0.0,0.0,6.0,95.5,28.6,0.0,0.0,196878.0,146056.0,48100.0,146578.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
140294442,,15500.0,15500.0,15500.0, 36 months,8.46,489.01,A,A5,,< 1 year,MORTGAGE,250000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=140294442,,credit_card,Credit card refinancing,796xx,TX,6.36,0.0,Jun-1985,690.0,694.0,0.0,68.0,,24.0,0.0,26856.0,49.5,50.0,w,13574.36,13574.36,2437.77,2437.77,1925.64,512.13,0.0,0.0,0.0,Mar-2019,489.01,Apr-2019,Mar-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,544652.0,3.0,2.0,2.0,2.0,3.0,18066.0,100.0,5.0,8.0,5065.0,58.0,54200.0,0.0,1.0,2.0,12.0,22694.0,7466.0,61.9,0.0,0.0,170.0,140.0,3.0,3.0,7.0,10.0,,8.0,68.0,0.0,5.0,15.0,6.0,7.0,18.0,19.0,24.0,15.0,24.0,0.0,0.0,0.0,8.0,98.0,16.7,0.0,0.0,598151.0,49917.0,19600.0,18009.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141621544,,25500.0,25500.0,25500.0, 60 months,12.73,576.69,B,B5,crew chief fleet service,10+ years,MORTGAGE,65000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141621544,,debt_consolidation,Debt consolidation,600xx,IL,22.49,0.0,May-1993,730.0,734.0,3.0,,,29.0,0.0,40999.0,25.6,61.0,w,23936.29,23936.29,2865.42,2865.42,1563.71,1301.71,0.0,0.0,0.0,Mar-2019,576.69,Apr-2019,Mar-2019,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,236539.0,0.0,1.0,0.0,2.0,23.0,18568.0,75.0,1.0,11.0,7082.0,32.0,160300.0,2.0,0.0,5.0,13.0,8157.0,82171.0,32.7,0.0,0.0,137.0,177.0,12.0,12.0,2.0,14.0,,2.0,,0.0,13.0,14.0,21.0,39.0,6.0,27.0,52.0,14.0,29.0,0.0,0.0,0.0,1.0,100.0,19.0,0.0,0.0,388522.0,59567.0,122100.0,24922.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
141261216,,12000.0,12000.0,12000.0, 36 months,13.56,407.58,C,C1,Local Engineer,10+ years,MORTGAGE,117000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141261216,,debt_consolidation,Debt consolidation,774xx,TX,24.47,1.0,Aug-1985,660.0,664.0,0.0,21.0,,21.0,0.0,74493.0,51.4,34.0,w,10609.02,10609.02,2028.86,2028.86,1390.98,637.88,0.0,0.0,0.0,Mar-2019,407.58,Apr-2019,Mar-2019,664.0,660.0,0.0,21.0,1.0,Individual,,,,0.0,0.0,404137.0,0.0,0.0,0.0,1.0,21.0,0.0,,0.0,0.0,10568.0,51.0,144800.0,4.0,1.0,4.0,1.0,19245.0,65966.0,42.1,0.0,0.0,82.0,397.0,44.0,21.0,2.0,46.0,21.0,11.0,21.0,1.0,12.0,15.0,15.0,19.0,3.0,19.0,29.0,15.0,21.0,0.0,0.0,1.0,0.0,97.1,33.3,0.0,0.0,501520.0,74493.0,114000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
141354081,,6000.0,6000.0,6000.0, 36 months,25.34,239.64,E,E3,production manager,4 years,MORTGAGE,70000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141354081,,debt_consolidation,Debt consolidation,334xx,FL,16.82,1.0,Mar-2010,665.0,669.0,3.0,9.0,109.0,14.0,1.0,6234.0,37.6,24.0,f,5410.94,5410.94,1189.75,1189.75,589.06,600.69,0.0,0.0,0.0,Mar-2019,239.64,Apr-2019,Mar-2019,654.0,650.0,0.0,9.0,1.0,Individual,,,,0.0,0.0,272265.0,3.0,1.0,1.0,2.0,2.0,39975.0,,1.0,6.0,1593.0,38.0,16600.0,3.0,0.0,11.0,9.0,22689.0,7366.0,45.8,1.0,0.0,67.0,103.0,2.0,2.0,1.0,2.0,49.0,2.0,49.0,1.0,7.0,7.0,11.0,17.0,4.0,12.0,19.0,7.0,14.0,0.0,0.0,1.0,3.0,95.7,22.2,1.0,0.0,284205.0,46209.0,13600.0,39914.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141324796,,19000.0,19000.0,19000.0, 60 months,7.84,383.8,A,A4,Nurse Clinician II-WEO,1 year,RENT,52800.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141324796,,debt_consolidation,Debt consolidation,302xx,GA,34.52,0.0,Dec-1995,715.0,719.0,0.0,,,9.0,0.0,19836.0,58.0,13.0,w,17684.59,17684.59,1910.72,1910.72,1315.41,595.31,0.0,0.0,0.0,Mar-2019,383.8,Apr-2019,Mar-2019,784.0,780.0,0.0,,1.0,Individual,,,,0.0,0.0,150713.0,0.0,4.0,0.0,1.0,21.0,130877.0,58.0,0.0,1.0,3106.0,58.0,34200.0,0.0,1.0,0.0,2.0,16746.0,1747.0,72.7,0.0,0.0,274.0,207.0,15.0,15.0,0.0,166.0,,15.0,,0.0,2.0,4.0,2.0,2.0,7.0,5.0,6.0,4.0,9.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,134760.0,150713.0,6400.0,100560.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
141602923,,12000.0,12000.0,12000.0, 60 months,16.14,292.72,C,C4,,< 1 year,OWN,75000.0,Not Verified,Oct-2018,Late (16-30 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=141602923,,home_improvement,Home improvement,301xx,GA,7.15,0.0,Oct-1990,675.0,679.0,0.0,,108.0,3.0,1.0,2138.0,71.3,9.0,w,11464.03,11464.03,1160.12,1160.12,535.97,624.15,0.0,0.0,0.0,Feb-2019,292.72,Apr-2019,Mar-2019,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,4799.0,0.0,1.0,0.0,0.0,30.0,2661.0,25.0,0.0,0.0,943.0,35.0,3000.0,0.0,2.0,0.0,0.0,1600.0,57.0,94.3,0.0,0.0,83.0,336.0,74.0,30.0,0.0,74.0,,,,0.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,0.0,13800.0,4799.0,1000.0,10800.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
140950617,,16000.0,16000.0,16000.0, 36 months,7.21,495.58,A,A3,"Director of TESOL, Assistant Professor",< 1 year,MORTGAGE,80000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=140950617,,home_improvement,Home improvement,120xx,NY,42.26,0.0,Dec-1998,710.0,714.0,0.0,,,8.0,0.0,38221.0,92.8,26.0,w,13978.62,13978.62,2471.49,2471.49,2021.38,450.11,0.0,0.0,0.0,Mar-2019,495.58,Apr-2019,Mar-2019,714.0,710.0,0.0,,1.0,Joint App,188000.0,24.68,Source Verified,0.0,0.0,399887.0,1.0,3.0,0.0,0.0,30.0,84620.0,42.0,0.0,0.0,19948.0,65.0,41200.0,0.0,7.0,3.0,1.0,49986.0,2979.0,92.8,0.0,0.0,237.0,225.0,57.0,4.0,4.0,130.0,,6.0,,0.0,4.0,4.0,4.0,10.0,10.0,4.0,12.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,425301.0,122841.0,41200.0,106401.0,94316.0,705.0,709.0,Oct-1992,0.0,4.0,13.0,81.7,5.0,27.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141469770,,10000.0,10000.0,10000.0, 36 months,15.02,346.76,C,C3,EEG Technologist ,10+ years,MORTGAGE,49500.0,Not Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141469770,,debt_consolidation,Debt consolidation,608xx,IL,25.94,0.0,Nov-2002,675.0,679.0,0.0,32.0,,11.0,0.0,18888.0,72.1,20.0,w,8863.95,8863.95,1725.46,1725.46,1136.05,589.41,0.0,0.0,0.0,Mar-2019,346.76,Apr-2019,Mar-2019,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,115753.0,0.0,1.0,0.0,0.0,29.0,3051.0,25.0,0.0,1.0,5055.0,57.0,26200.0,0.0,1.0,0.0,1.0,10523.0,6773.0,73.1,0.0,0.0,147.0,191.0,15.0,15.0,2.0,15.0,32.0,15.0,32.0,0.0,8.0,9.0,8.0,9.0,7.0,9.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,85.0,37.5,0.0,0.0,148407.0,21939.0,25200.0,12207.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141505967,,1500.0,1500.0,1500.0, 36 months,27.27,61.46,E,E5,Supervisor,10+ years,MORTGAGE,70000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141505967,,home_improvement,Home improvement,104xx,NY,19.7,0.0,Apr-2007,690.0,694.0,1.0,35.0,,7.0,0.0,1953.0,45.4,14.0,w,1356.77,1356.77,305.03,305.03,143.23,161.8,0.0,0.0,0.0,Mar-2019,61.46,Apr-2019,Mar-2019,699.0,695.0,0.0,76.0,1.0,Individual,,,,0.0,0.0,315368.0,1.0,4.0,2.0,3.0,2.0,26565.0,81.0,1.0,2.0,0.0,77.0,4300.0,0.0,3.0,2.0,6.0,45053.0,,,0.0,0.0,26.0,138.0,11.0,2.0,4.0,,,3.0,,1.0,0.0,2.0,0.0,2.0,4.0,2.0,6.0,2.0,7.0,0.0,0.0,0.0,3.0,92.9,,0.0,0.0,330473.0,28518.0,0.0,32633.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141127053,,17000.0,17000.0,17000.0, 36 months,7.21,526.55,A,A3,project assistant,10+ years,OWN,48000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141127053,,debt_consolidation,Debt consolidation,305xx,GA,28.53,0.0,Sep-2006,725.0,729.0,0.0,,,5.0,0.0,13114.0,45.9,12.0,w,14852.3,14852.3,2625.94,2625.94,2147.7,478.24,0.0,0.0,0.0,Mar-2019,526.55,Apr-2019,Mar-2019,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,18700.0,0.0,2.0,0.0,1.0,24.0,5586.0,22.0,0.0,0.0,11610.0,35.0,28600.0,0.0,0.0,0.0,1.0,3740.0,9095.0,58.3,0.0,0.0,48.0,144.0,36.0,24.0,0.0,36.0,,,,0.0,2.0,3.0,2.0,5.0,4.0,3.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,53600.0,18700.0,21800.0,25000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141496510,,3000.0,3000.0,2975.0, 36 months,8.46,94.65,A,A5,Customer service,4 years,RENT,32000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141496510,,other,Other,125xx,NY,11.97,0.0,Jun-2004,715.0,719.0,0.0,,,9.0,0.0,2267.0,12.5,13.0,f,1924.48,1908.44,1176.78,1166.97,1075.52,101.26,0.0,0.0,0.0,Mar-2019,94.65,Apr-2019,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,655.0,3940.0,1.0,1.0,1.0,1.0,12.0,1673.0,34.0,2.0,2.0,1420.0,17.0,18200.0,1.0,0.0,1.0,3.0,438.0,11829.0,14.3,0.0,0.0,172.0,128.0,6.0,6.0,0.0,34.0,,12.0,,0.0,3.0,6.0,3.0,3.0,4.0,8.0,9.0,6.0,9.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,23200.0,3940.0,13800.0,5000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141474194,,10000.0,10000.0,10000.0, 36 months,6.67,307.27,A,A2,Technical Consultant,3 years,RENT,78000.0,Not Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141474194,,debt_consolidation,Debt consolidation,221xx,VA,12.34,0.0,Jan-2008,665.0,669.0,0.0,40.0,,3.0,0.0,7444.0,93.1,14.0,w,8728.07,8728.07,1532.64,1532.64,1271.93,260.71,0.0,0.0,0.0,Mar-2019,307.27,Apr-2019,Mar-2019,664.0,660.0,0.0,67.0,1.0,Individual,,,,0.0,0.0,19779.0,0.0,1.0,0.0,0.0,28.0,12335.0,60.0,0.0,0.0,7444.0,70.0,8000.0,0.0,3.0,0.0,0.0,6593.0,56.0,99.3,0.0,0.0,123.0,129.0,89.0,28.0,0.0,98.0,,,40.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,64.3,100.0,0.0,0.0,28442.0,19779.0,7500.0,20442.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
141246536,,14000.0,14000.0,14000.0, 60 months,15.02,333.21,C,C3,Lab Technician ,10+ years,MORTGAGE,75000.0,Not Verified,Oct-2018,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141246536,,debt_consolidation,Debt consolidation,273xx,NC,28.38,0.0,Sep-2011,715.0,719.0,0.0,34.0,,16.0,0.0,7309.0,15.2,28.0,w,0.0,0.0,14634.7655347226,14634.77,14000.0,634.77,0.0,0.0,0.0,Jan-2019,13904.09,,Mar-2019,714.0,710.0,0.0,34.0,1.0,Individual,,,,0.0,0.0,172538.0,1.0,4.0,3.0,6.0,4.0,43507.0,55.0,1.0,3.0,2873.0,40.0,48200.0,2.0,2.0,1.0,9.0,10784.0,12481.0,24.4,1.0,0.0,71.0,84.0,8.0,4.0,2.0,48.0,34.0,8.0,34.0,1.0,2.0,6.0,2.0,4.0,9.0,11.0,17.0,6.0,16.0,0.0,0.0,0.0,4.0,85.7,0.0,0.0,0.0,265867.0,50816.0,16500.0,79142.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
139483685,,10000.0,10000.0,10000.0, 36 months,10.47,324.89,B,B2, server,2 years,MORTGAGE,55000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=139483685,,home_improvement,Home improvement,809xx,CO,16.74,0.0,Jun-2012,765.0,769.0,0.0,,,9.0,0.0,3370.0,7.6,18.0,w,8790.88,8790.88,1618.63,1618.63,1209.12,409.51,0.0,0.0,0.0,Mar-2019,324.89,Apr-2019,Mar-2019,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,255277.0,3.0,2.0,2.0,2.0,1.0,41246.0,99.0,1.0,1.0,3072.0,52.0,44300.0,1.0,4.0,2.0,4.0,28364.0,33630.0,9.1,0.0,0.0,67.0,74.0,4.0,1.0,2.0,39.0,,2.0,,0.0,3.0,3.0,5.0,7.0,6.0,6.0,10.0,3.0,9.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,301916.0,44616.0,37000.0,41616.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141075672,,11000.0,11000.0,10975.0, 60 months,11.55,242.2,B,B4,Occupational Therapist,3 years,MORTGAGE,48000.0,Not Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141075672,,credit_card,Credit card refinancing,060xx,CT,34.53,2.0,Nov-1995,685.0,689.0,2.0,7.0,,17.0,0.0,11763.0,72.2,37.0,f,10305.13,10281.71,1203.94,1201.2,694.87,509.07,0.0,0.0,0.0,Mar-2019,242.2,Apr-2019,Mar-2019,714.0,710.0,0.0,14.0,1.0,Individual,,,,0.0,0.0,147313.0,1.0,9.0,0.0,0.0,62.0,22756.0,34.0,1.0,1.0,5793.0,41.0,16300.0,1.0,1.0,2.0,2.0,9207.0,2469.0,82.0,0.0,0.0,181.0,274.0,5.0,5.0,2.0,45.0,14.0,2.0,7.0,2.0,3.0,6.0,3.0,12.0,13.0,7.0,21.0,6.0,17.0,0.0,0.0,1.0,1.0,75.7,66.7,0.0,0.0,208754.0,34519.0,13700.0,67954.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
