2500.0,2018-12-14,Debt consolidation,,0.71%,630xx,MO,5 years,0.0
15000.0,2018-12-14,Debt consolidation,,38.57%,900xx,CA,3 years,0.0
10000.0,2018-12-14,Credit card refinancing,,25.43%,077xx,NJ,< 1 year,0.0
20525.0,2018-12-14,Debt consolidation,,0%,770xx,TX,< 1 year,0.0
10000.0,2018-12-14,Debt consolidation,,36.78%,306xx,GA,< 1 year,0.0
3000.0,2018-12-15,Credit card refinancing,,58.52%,455xx,OH,< 1 year,0.0
1000.0,2018-12-15,Other,,9.53%,278xx,NC,< 1 year,0.0
10000.0,2018-12-15,Debt consolidation,,7.09%,434xx,OH,< 1 year,0.0
10000.0,2018-12-15,Credit card refinancing,,14.02%,542xx,WI,< 1 year,0.0
5500.0,2018-12-15,Other,,33.58%,871xx,NM,< 1 year,0.0
5000.0,2018-12-15,Credit card refinancing,,24.8%,950xx,CA,< 1 year,0.0
8000.0,2018-12-15,Home improvement,,84.64%,787xx,TX,< 1 year,0.0
30000.0,2018-12-15,Car financing,,7.01%,018xx,MA,< 1 year,0.0
10000.0,2018-12-15,Other,567.0,1.4%,600xx,IL,< 1 year,0.0
13000.0,2018-12-16,Car financing,,7.43%,750xx,TX,< 1 year,0.0
2500.0,2018-12-16,Debt consolidation,561.0,0.57%,296xx,SC,5 years,0.0
40000.0,2018-12-16,Credit card refinancing,,37.11%,917xx,CA,< 1 year,0.0
40000.0,2018-12-16,Debt consolidation,,100%,297xx,SC,< 1 year,0.0
20000.0,2018-12-17,Medical expenses,,18.15%,550xx,MN,< 1 year,0.0
12000.0,2018-12-17,Home improvement,,9.8%,113xx,NY,< 1 year,0.0
15000.0,2018-12-17,Other,,1.32%,782xx,TX,< 1 year,0.0
22500.0,2018-12-17,Credit card refinancing,,28.8%,232xx,VA,< 1 year,0.0
2500.0,2018-12-17,Moving and relocation,,16.7%,704xx,LA,4 years,0.0
1500.0,2018-12-17,Credit card refinancing,,8.19%,021xx,MA,< 1 year,0.0
25000.0,2018-12-17,Green loan,,18.59%,064xx,CT,< 1 year,0.0
40000.0,2018-12-17,Debt consolidation,,25.21%,075xx,NJ,< 1 year,0.0
1000.0,2018-12-17,Debt consolidation,,18%,322xx,FL,1 year,0.0
40000.0,2018-12-17,Debt consolidation,,14.2%,735xx,OK,< 1 year,0.0
5500.0,2018-12-17,Other,,0%,774xx,TX,< 1 year,0.0
19500.0,2018-12-17,Major purchase,,8.75%,761xx,TX,< 1 year,0.0
23500.0,2018-12-17,Major purchase,,3.47%,612xx,IL,< 1 year,0.0
10000.0,2018-12-18,Credit card refinancing,,53.71%,773xx,TX,< 1 year,0.0
20000.0,2018-12-18,Debt consolidation,,28.95%,052xx,VT,< 1 year,0.0
5000.0,2018-12-18,Other,,64.28%,441xx,OH,< 1 year,0.0
1000.0,2018-12-18,Other,,16.2%,775xx,TX,5 years,0.0
40000.0,2018-12-18,Debt consolidation,,41.04%,783xx,TX,< 1 year,0.0
25000.0,2018-12-18,Credit card refinancing,,19.59%,706xx,LA,< 1 year,0.0
4500.0,2018-12-18,Credit card refinancing,,32.44%,483xx,MI,< 1 year,0.0
5000.0,2018-12-18,Debt consolidation,,13.26%,296xx,SC,< 1 year,0.0
2900.0,2018-12-18,Credit card refinancing,,100%,305xx,GA,< 1 year,0.0
1400.0,2018-12-18,Moving and relocation,,100%,328xx,FL,< 1 year,0.0
7000.0,2018-12-19,Debt consolidation,,9.24%,782xx,TX,< 1 year,0.0
6000.0,2018-12-19,Debt consolidation,,14.65%,356xx,AL,< 1 year,0.0
12000.0,2018-12-19,Debt consolidation,,19.82%,323xx,FL,< 1 year,0.0
4500.0,2018-12-19,Other,,4.6%,588xx,ND,< 1 year,0.0
3000.0,2018-12-19,Other,,0%,199xx,DE,,0.0
10000.0,2018-12-19,Credit card refinancing,,21.2%,801xx,CO,< 1 year,0.0
3000.0,2018-12-19,Other,,24.92%,782xx,TX,< 1 year,0.0
5100.0,2018-12-19,Credit card refinancing,,12.07%,103xx,NY,< 1 year,0.0
5000.0,2018-12-19,Business,,26.38%,795xx,TX,< 1 year,0.0
1000.0,2018-12-19,Other,591.0,4.33%,711xx,LA,,0.0
5000.0,2018-12-19,Debt consolidation,,1.97%,972xx,OR,< 1 year,0.0
15000.0,2018-12-20,Credit card refinancing,,34.09%,601xx,IL,< 1 year,0.0
10000.0,2018-12-20,Home buying,,9.07%,082xx,NJ,< 1 year,0.0
2000.0,2018-12-20,Moving and relocation,,15.18%,967xx,HI,< 1 year,0.0
5000.0,2018-12-20,Debt consolidation,,10.06%,917xx,CA,< 1 year,0.0
14000.0,2018-12-20,Car financing,,8.5%,530xx,WI,< 1 year,0.0
10000.0,2018-12-20,Debt consolidation,,13.37%,977xx,OR,< 1 year,0.0
2500.0,2018-12-20,Credit card refinancing,,100%,133xx,NY,,0.0
12500.0,2018-12-21,Debt consolidation,,100%,666xx,KS,< 1 year,0.0
30000.0,2018-12-21,Credit card refinancing,,22.99%,790xx,TX,< 1 year,0.0
3000.0,2018-12-21,Other,,26.76%,751xx,TX,< 1 year,0.0
2000.0,2018-12-21,Debt consolidation,,25.9%,482xx,MI,< 1 year,0.0
7000.0,2018-12-21,Home buying,,55.58%,420xx,KY,,0.0
8000.0,2018-12-21,Debt consolidation,,44.96%,254xx,WV,< 1 year,0.0
35000.0,2018-12-21,Car financing,,1.14%,113xx,NY,< 1 year,0.0
2000.0,2018-12-21,Home improvement,,14.73%,600xx,IL,< 1 year,0.0
5000.0,2018-12-21,Other,,100%,921xx,CA,< 1 year,0.0
1000.0,2018-12-21,Debt consolidation,,6.26%,906xx,CA,8 years,0.0
17750.0,2018-12-21,Car financing,,100%,750xx,TX,< 1 year,0.0
5000.0,2018-12-21,Other,,8.42%,748xx,OK,5 years,0.0
30000.0,2018-12-21,Debt consolidation,,24.41%,286xx,NC,< 1 year,0.0
3000.0,2018-12-21,Other,,8.02%,770xx,TX,< 1 year,0.0
2000.0,2018-12-21,Credit card refinancing,,6.96%,608xx,IL,< 1 year,0.0
9000.0,2018-12-21,Debt consolidation,,17.42%,210xx,MD,< 1 year,0.0
16000.0,2018-12-21,Other,,17.58%,163xx,PA,< 1 year,0.0
5500.0,2018-12-22,Other,,19.05%,349xx,FL,< 1 year,0.0
4000.0,2018-12-22,Other,,10.27%,923xx,CA,< 1 year,0.0
14000.0,2018-12-22,Debt consolidation,,26.8%,531xx,WI,< 1 year,0.0
25500.0,2018-12-22,Debt consolidation,,26.44%,681xx,NE,,0.0
5000.0,2018-12-23,Other,,16.74%,333xx,FL,< 1 year,0.0
25000.0,2018-12-23,Credit card refinancing,,15.15%,113xx,NY,< 1 year,0.0
1500.0,2018-12-23,Vacation,,1.01%,372xx,TN,1 year,0.0
8000.0,2018-12-23,Major purchase,,100%,212xx,MD,< 1 year,0.0
1000.0,2018-12-24,Other,,2.19%,730xx,OK,5 years,0.0
7000.0,2018-12-24,Major purchase,,1.16%,797xx,TX,< 1 year,0.0
10000.0,2018-12-24,Home buying,,649.62%,366xx,AL,< 1 year,0.0
28000.0,2018-12-24,Other,,0%,686xx,NE,< 1 year,0.0
10000.0,2018-12-24,Major purchase,,2.67%,797xx,TX,< 1 year,0.0
20000.0,2018-12-25,Other,662.0,0%,130xx,NY,< 1 year,0.0
30000.0,2018-12-25,Credit card refinancing,,100%,948xx,CA,< 1 year,0.0
5000.0,2018-12-25,Debt consolidation,,0.81%,940xx,CA,< 1 year,0.0
8000.0,2018-12-26,Debt consolidation,,50.5%,875xx,NM,< 1 year,0.0
5000.0,2018-12-26,Other,,39.92%,019xx,MA,< 1 year,0.0
2000.0,2018-12-26,Home buying,,0%,278xx,NC,< 1 year,0.0
10000.0,2018-12-26,Credit card refinancing,,33.86%,791xx,TX,< 1 year,0.0
10000.0,2018-12-26,Other,,0.6%,773xx,TX,< 1 year,0.0
17425.0,2018-12-26,Credit card refinancing,,83.38%,440xx,OH,< 1 year,0.0
20000.0,2018-12-26,Debt consolidation,,65.7%,955xx,CA,< 1 year,0.0
23000.0,2018-12-26,Debt consolidation,,26.65%,184xx,PA,< 1 year,0.0
1000.0,2018-12-26,Debt consolidation,591.0,0%,770xx,TX,4 years,0.0
10000.0,2018-12-26,Other,,9.88%,951xx,CA,< 1 year,0.0
10000.0,2018-12-26,Debt consolidation,,8.84%,357xx,AL,< 1 year,0.0
7000.0,2018-12-27,Moving and relocation,,84.59%,296xx,SC,< 1 year,0.0
3000.0,2018-12-27,Debt consolidation,,29.49%,630xx,MO,< 1 year,0.0
4000.0,2018-12-27,Other,,16.7%,468xx,IN,< 1 year,0.0
2000.0,2018-12-27,Vacation,,29.77%,919xx,CA,< 1 year,0.0
5000.0,2018-12-27,Debt consolidation,,6.25%,104xx,NY,< 1 year,0.0
10000.0,2018-12-27,Other,,213.6%,368xx,AL,< 1 year,0.0
17500.0,2018-12-27,Debt consolidation,,21.7%,322xx,FL,< 1 year,0.0
30000.0,2018-12-28,Debt consolidation,,11.7%,119xx,NY,< 1 year,0.0
5000.0,2018-12-28,Debt consolidation,,18.02%,974xx,OR,< 1 year,0.0
40000.0,2018-12-28,Debt consolidation,,37.62%,329xx,FL,< 1 year,0.0
4000.0,2018-12-28,Other,,18.68%,493xx,MI,< 1 year,0.0
15000.0,2018-12-28,Credit card refinancing,,7.34%,460xx,IN,< 1 year,0.0
5000.0,2018-12-28,Medical expenses,,1.91%,731xx,OK,< 1 year,0.0
5000.0,2018-12-29,Debt consolidation,,13.09%,992xx,WA,< 1 year,0.0
35000.0,2018-12-29,Debt consolidation,,74.38%,325xx,FL,< 1 year,0.0
5000.0,2018-12-29,Credit card refinancing,,38.75%,283xx,NC,< 1 year,0.0
5000.0,2018-12-29,Major purchase,,16.09%,450xx,OH,< 1 year,0.0
40000.0,2018-12-29,Debt consolidation,,52.25%,372xx,TN,< 1 year,0.0
2500.0,2018-12-29,Business,,23.72%,294xx,SC,< 1 year,0.0
6000.0,2018-12-30,Credit card refinancing,,4.76%,467xx,IN,< 1 year,0.0
1000.0,2018-12-30,Other,,16.05%,549xx,WI,1 year,0.0
2500.0,2018-12-30,Other,,7.85%,750xx,TX,< 1 year,0.0
10000.0,2018-12-30,Credit card refinancing,,43.92%,772xx,TX,< 1 year,0.0
10000.0,2018-12-30,Major purchase,,21.19%,937xx,CA,< 1 year,0.0
15000.0,2018-12-31,Home improvement,,27.68%,216xx,MD,< 1 year,0.0
4525.0,2018-12-31,Other,,46.36%,780xx,TX,< 1 year,0.0
15500.0,2018-12-31,Other,,13.66%,156xx,PA,< 1 year,0.0
24500.0,2018-12-31,Credit card refinancing,,18.94%,360xx,AL,10+ years,2.0
1000.0,2018-12-31,Debt consolidation,,28.24%,330xx,FL,< 1 year,0.0
10000.0,2018-12-31,Credit card refinancing,,2.21%,112xx,NY,< 1 year,0.0
1500.0,2018-12-31,Other,,4%,316xx,GA,< 1 year,0.0
5000.0,2018-12-31,Debt consolidation,,3.42%,170xx,PA,< 1 year,0.0
1000.0,2018-12-31,Debt consolidation,,1.4%,951xx,CA,1 year,0.0
2500.0,2018-12-31,Credit card refinancing,,15.2%,176xx,PA,< 1 year,0.0
10000.0,2018-12-31,Debt consolidation,,24.95%,990xx,WA,,0.0
4925.0,2018-04-01,Car financing,,100%,560xx,MN,< 1 year,0.0
40000.0,2018-04-01,Credit card refinancing,,19.02%,606xx,IL,< 1 year,0.0
35000.0,2018-04-01,Debt consolidation,,12.96%,949xx,CA,< 1 year,0.0
6000.0,2018-04-01,Credit card refinancing,,5.55%,750xx,TX,< 1 year,0.0
3000.0,2018-04-01,Major purchase,,24.21%,983xx,WA,< 1 year,0.0
10000.0,2018-04-02,Other,,45.29%,606xx,IL,< 1 year,0.0
40000.0,2018-04-02,Business,,22.22%,018xx,MA,< 1 year,0.0
10000.0,2018-04-02,Debt consolidation,,47.18%,640xx,MO,< 1 year,0.0
5000.0,2018-04-02,Debt consolidation,,15.39%,750xx,TX,< 1 year,0.0
25000.0,2018-04-02,Debt consolidation,,81.45%,393xx,MS,< 1 year,0.0
10000.0,2018-04-02,Debt consolidation,,50.18%,619xx,IL,< 1 year,0.0
7000.0,2018-04-02,Credit card refinancing,,22.64%,902xx,CA,< 1 year,0.0
10000.0,2018-04-02,Credit card refinancing,,39.4%,946xx,CA,,0.0
20000.0,2018-04-02,Other,,100%,774xx,TX,< 1 year,0.0
21000.0,2018-04-02,Debt consolidation,,107.47%,330xx,FL,< 1 year,0.0
2000.0,2018-04-03,Major purchase,,32.35%,712xx,LA,< 1 year,0.0
5000.0,2018-04-03,Other,,12.99%,786xx,TX,< 1 year,0.0
40000.0,2018-04-03,Business,,5.05%,112xx,NY,< 1 year,0.0
30000.0,2018-04-03,Debt consolidation,,12.22%,410xx,KY,< 1 year,0.0
13500.0,2018-04-03,Other,,8.28%,855xx,AZ,< 1 year,0.0
5000.0,2018-04-03,Debt consolidation,,0.6%,956xx,CA,< 1 year,0.0
3000.0,2018-04-03,Debt consolidation,,244%,446xx,OH,< 1 year,0.0
5000.0,2018-04-03,Debt consolidation,,0.54%,331xx,FL,< 1 year,0.0
10000.0,2018-04-04,Debt consolidation,,981.01%,720xx,AR,< 1 year,0.0
10000.0,2018-04-04,Vacation,,27.18%,040xx,ME,< 1 year,0.0
20000.0,2018-04-04,Debt consolidation,,16.89%,124xx,NY,< 1 year,0.0
10000.0,2018-04-04,Other,,0%,282xx,NC,< 1 year,0.0
15000.0,2018-04-04,Debt consolidation,,1.5%,900xx,CA,< 1 year,0.0
3000.0,2018-04-04,Debt consolidation,,1049.07%,296xx,SC,< 1 year,0.0
40000.0,2018-04-04,Home improvement,,0%,959xx,CA,< 1 year,0.0
26350.0,2018-04-04,Car financing,,100%,273xx,NC,1 year,0.0
25000.0,2018-04-04,Business,,19.09%,471xx,IN,< 1 year,0.0
3500.0,2018-04-04,Major purchase,,1.5%,028xx,RI,< 1 year,0.0
25000.0,2018-04-04,Credit card refinancing,,100%,640xx,MO,< 1 year,0.0
15000.0,2018-04-04,Debt consolidation,,22.84%,608xx,IL,10+ years,0.0
15000.0,2018-04-04,Debt consolidation,,44.59%,701xx,LA,< 1 year,0.0
6100.0,2018-04-04,Credit card refinancing,,51.88%,017xx,MA,< 1 year,0.0
15000.0,2018-04-05,Debt consolidation,,27.95%,330xx,FL,< 1 year,0.0
20500.0,2018-04-05,Credit card refinancing,,24.53%,920xx,CA,< 1 year,0.0
10000.0,2018-04-05,Debt consolidation,,20.88%,115xx,NY,< 1 year,0.0
30000.0,2018-04-05,Credit card refinancing,,21.41%,782xx,TX,< 1 year,0.0
3000.0,2018-04-05,Car financing,,0%,925xx,CA,< 1 year,0.0
4000.0,2018-04-05,Credit card refinancing,,12.49%,112xx,NY,< 1 year,0.0
6000.0,2018-04-05,Debt consolidation,,28.18%,284xx,NC,< 1 year,0.0
3000.0,2018-04-05,Other,,4.9%,652xx,MO,< 1 year,0.0
2500.0,2018-04-06,Home buying,,8.86%,923xx,CA,< 1 year,0.0
6000.0,2018-04-06,Debt consolidation,,11.99%,802xx,CO,< 1 year,0.0
8750.0,2018-04-06,Other,,22.94%,606xx,IL,< 1 year,0.0
10000.0,2018-04-06,Debt consolidation,,13.65%,726xx,AR,< 1 year,0.0
10000.0,2018-04-06,Other,,30.88%,751xx,TX,< 1 year,0.0
12000.0,2018-04-06,Debt consolidation,,100%,774xx,TX,< 1 year,0.0
1000.0,2018-04-06,Debt consolidation,,0%,591xx,MT,< 1 year,0.0
11000.0,2018-04-06,Credit card refinancing,,6.07%,207xx,MD,< 1 year,0.0
3000.0,2018-04-07,Major purchase,,41.75%,314xx,GA,< 1 year,0.0
20000.0,2018-04-07,Other,,10.38%,727xx,AR,< 1 year,0.0
1500.0,2018-04-07,Debt consolidation,,32.67%,060xx,CT,< 1 year,0.0
10000.0,2018-04-07,Credit card refinancing,,404.8%,081xx,NJ,< 1 year,0.0
15000.0,2018-04-07,Debt consolidation,,29.91%,894xx,NV,< 1 year,0.0
1000.0,2018-04-07,Home improvement,,12.84%,074xx,NJ,< 1 year,0.0
15000.0,2018-04-07,Home buying,,9.8%,836xx,ID,10+ years,0.0
14000.0,2018-04-07,Credit card refinancing,,13.89%,021xx,MA,< 1 year,0.0
10000.0,2018-04-07,Other,,1.36%,180xx,PA,,0.0
5000.0,2018-04-07,Debt consolidation,,13%,112xx,NY,< 1 year,0.0
10000.0,2018-04-07,Other,,12.49%,932xx,CA,< 1 year,0.0
10000.0,2018-04-08,Major purchase,,1.39%,302xx,GA,< 1 year,0.0
30000.0,2018-04-08,Credit card refinancing,,20.26%,151xx,PA,< 1 year,0.0
4000.0,2018-04-08,Car financing,,100%,981xx,WA,< 1 year,0.0
15000.0,2018-04-08,Credit card refinancing,,22.69%,460xx,IN,< 1 year,0.0
12000.0,2018-04-08,Debt consolidation,,8.25%,920xx,CA,< 1 year,0.0
5000.0,2018-04-08,Other,,16.19%,701xx,LA,< 1 year,0.0
10000.0,2018-04-08,Home buying,,12.16%,163xx,PA,< 1 year,0.0
6000.0,2018-04-09,Debt consolidation,,8.51%,325xx,FL,< 1 year,0.0
27000.0,2018-04-09,Other,,21.18%,344xx,FL,< 1 year,0.0
35000.0,2018-04-09,Debt consolidation,,16.68%,902xx,CA,< 1 year,0.0
1000.0,2018-04-09,Car financing,638.0,6.38%,146xx,NY,< 1 year,0.0
3000.0,2018-04-09,Car financing,,2.78%,856xx,AZ,< 1 year,0.0
13000.0,2018-04-09,Credit card refinancing,,100%,125xx,NY,< 1 year,0.0
20000.0,2018-04-09,Credit card refinancing,,100%,281xx,NC,< 1 year,0.0
10000.0,2018-04-10,Debt consolidation,,42.94%,798xx,TX,< 1 year,0.0
40000.0,2018-04-10,Debt consolidation,,100%,714xx,LA,< 1 year,0.0
40000.0,2018-04-10,Debt consolidation,,36.94%,119xx,NY,< 1 year,0.0
5000.0,2018-04-10,Other,,10.38%,072xx,NJ,< 1 year,0.0
9000.0,2018-04-10,Debt consolidation,,31.53%,180xx,PA,< 1 year,0.0
10000.0,2018-04-10,Debt consolidation,,0.51%,921xx,CA,< 1 year,0.0
5000.0,2018-04-10,Debt consolidation,,1.43%,906xx,CA,< 1 year,0.0
4500.0,2018-04-10,Business,,15.4%,535xx,WI,< 1 year,0.0
2500.0,2018-04-11,Debt consolidation,,16.32%,926xx,CA,< 1 year,0.0
13100.0,2018-04-11,Other,,0.06%,296xx,SC,< 1 year,0.0
36000.0,2018-04-11,Debt consolidation,,21.71%,483xx,MI,< 1 year,0.0
10000.0,2018-04-11,Home buying,,0%,782xx,TX,< 1 year,0.0
10000.0,2018-04-11,Debt consolidation,,42.16%,070xx,NJ,< 1 year,0.0
15000.0,2018-04-11,Debt consolidation,,23.14%,330xx,FL,< 1 year,0.0
20000.0,2018-04-11,Credit card refinancing,,95.8%,380xx,TN,< 1 year,0.0
40000.0,2018-04-11,Debt consolidation,,100%,488xx,MI,< 1 year,0.0
35000.0,2018-04-11,Debt consolidation,,15.94%,627xx,IL,< 1 year,0.0
5000.0,2018-04-11,Credit card refinancing,,9.11%,207xx,MD,< 1 year,0.0
1000.0,2018-04-12,Credit card refinancing,,3.81%,162xx,PA,< 1 year,0.0
1000.0,2018-04-12,Debt consolidation,,4.9%,352xx,AL,< 1 year,0.0
12000.0,2018-04-12,Debt consolidation,,34.4%,953xx,CA,< 1 year,0.0
20000.0,2018-04-12,Credit card refinancing,,18.19%,405xx,KY,< 1 year,0.0
6000.0,2018-04-12,Debt consolidation,,100%,273xx,NC,< 1 year,0.0
1500.0,2018-04-12,Credit card refinancing,,17.68%,328xx,FL,< 1 year,0.0
9000.0,2018-04-12,Credit card refinancing,,22.95%,679xx,KS,< 1 year,0.0
15000.0,2018-04-12,Debt consolidation,,31.47%,060xx,CT,< 1 year,0.0
40000.0,2018-04-12,Debt consolidation,,24.5%,770xx,TX,< 1 year,0.0
5000.0,2018-04-12,Other,,67.71%,974xx,OR,< 1 year,0.0
2500.0,2018-04-12,Debt consolidation,,0.44%,553xx,MN,< 1 year,0.0
8000.0,2018-04-12,Home improvement,,35.76%,756xx,TX,< 1 year,0.0
5000.0,2018-04-12,Debt consolidation,,20.36%,840xx,UT,< 1 year,0.0
15000.0,2018-04-13,Home buying,,12.08%,181xx,PA,< 1 year,0.0
10000.0,2018-04-13,Home buying,,3.77%,117xx,NY,< 1 year,0.0
30500.0,2018-04-13,Credit card refinancing,,42.92%,104xx,NY,< 1 year,0.0
5000.0,2018-04-13,Home improvement,,13.88%,453xx,OH,< 1 year,0.0
10000.0,2018-04-13,Home improvement,,33.04%,320xx,FL,< 1 year,0.0
15000.0,2018-04-13,Credit card refinancing,,18.11%,902xx,CA,< 1 year,0.0
6000.0,2018-04-13,Debt consolidation,,0%,751xx,TX,< 1 year,0.0
15000.0,2018-04-13,Debt consolidation,,16.2%,934xx,CA,< 1 year,0.0
10000.0,2018-04-13,Other,,100%,481xx,MI,< 1 year,0.0
15000.0,2018-04-14,Other,,42.87%,035xx,NH,< 1 year,0.0
5000.0,2018-04-14,Credit card refinancing,,100%,224xx,VA,< 1 year,0.0
11000.0,2018-04-14,Credit card refinancing,,100%,852xx,AZ,< 1 year,0.0
1500.0,2018-04-14,Other,,3.47%,286xx,NC,< 1 year,0.0
22475.0,2018-04-14,Car financing,,100%,956xx,CA,1 year,0.0
10000.0,2018-04-15,Debt consolidation,,14.9%,850xx,AZ,< 1 year,0.0
2850.0,2018-04-15,Home improvement,,100%,229xx,VA,< 1 year,0.0
10000.0,2018-04-15,Major purchase,,0.64%,198xx,DE,< 1 year,0.0
20000.0,2018-04-15,Other,,39.13%,117xx,NY,< 1 year,0.0
2000.0,2018-04-15,Debt consolidation,,41.89%,782xx,TX,< 1 year,0.0
26975.0,2018-04-16,Debt consolidation,,69.24%,379xx,TN,< 1 year,0.0
6000.0,2018-04-16,Other,,234.72%,346xx,FL,< 1 year,0.0
6000.0,2018-04-16,Car financing,,40.57%,349xx,FL,< 1 year,0.0
6000.0,2018-04-16,Debt consolidation,,13.55%,741xx,OK,< 1 year,0.0
25000.0,2018-04-16,Business,,59.44%,803xx,CO,< 1 year,0.0
11500.0,2018-04-16,Car financing,,100%,850xx,AZ,1 year,0.0
2500.0,2018-04-16,Other,577.0,0.6%,852xx,AZ,< 1 year,0.0
5000.0,2018-04-16,Credit card refinancing,,25.86%,448xx,OH,< 1 year,0.0
10000.0,2018-04-16,Other,,2.97%,210xx,MD,< 1 year,0.0
15000.0,2018-04-16,Credit card refinancing,,52.16%,484xx,MI,< 1 year,0.0
25000.0,2018-04-16,Debt consolidation,,67.03%,799xx,TX,< 1 year,0.0
7000.0,2018-04-16,Moving and relocation,,22.24%,974xx,OR,< 1 year,0.0
10000.0,2018-04-17,Credit card refinancing,,131.52%,930xx,CA,< 1 year,0.0
25000.0,2018-04-17,Debt consolidation,,8.06%,493xx,MI,< 1 year,0.0
40000.0,2018-04-17,Debt consolidation,,57.81%,352xx,AL,< 1 year,0.0
5000.0,2018-04-17,Other,,42.78%,234xx,VA,< 1 year,0.0
5000.0,2018-04-17,Debt consolidation,,0%,366xx,AL,< 1 year,0.0
12000.0,2018-04-17,Debt consolidation,,51.86%,463xx,IN,< 1 year,0.0
10000.0,2018-04-17,Other,,15.4%,952xx,CA,< 1 year,0.0
10000.0,2018-04-17,Credit card refinancing,,21.62%,657xx,MO,< 1 year,0.0
13000.0,2018-04-17,Debt consolidation,,19.61%,125xx,NY,< 1 year,0.0
4000.0,2018-04-17,Car financing,,100%,935xx,CA,< 1 year,0.0
5000.0,2018-04-17,Other,,30.77%,993xx,WA,< 1 year,0.0
3000.0,2018-04-17,Car financing,,9.52%,604xx,IL,< 1 year,0.0
1000.0,2018-04-17,Major purchase,,1.5%,751xx,TX,< 1 year,0.0
15500.0,2018-04-17,Debt consolidation,,21.35%,906xx,CA,< 1 year,0.0
12475.0,2018-04-17,Car financing,,100%,462xx,IN,10+ years,0.0
2000.0,2018-04-18,Major purchase,,0%,981xx,WA,< 1 year,0.0
1000.0,2018-04-18,Major purchase,,12.78%,060xx,CT,< 1 year,0.0
3000.0,2018-04-18,Debt consolidation,583.0,0%,993xx,WA,< 1 year,0.0
1900.0,2018-04-18,Other,,0%,646xx,MO,< 1 year,0.0
10000.0,2018-04-18,Credit card refinancing,,14.51%,448xx,OH,< 1 year,0.0
2000.0,2018-04-18,Other,,30.76%,975xx,OR,< 1 year,0.0
10000.0,2018-04-18,Home buying,,10.66%,316xx,GA,< 1 year,0.0
6500.0,2018-04-18,Debt consolidation,,11.61%,012xx,MA,3 years,0.0
5000.0,2018-04-18,Credit card refinancing,,40.64%,195xx,PA,< 1 year,0.0
2500.0,2018-04-18,Credit card refinancing,,7.04%,982xx,WA,< 1 year,0.0
25000.0,2018-04-18,Debt consolidation,,100%,707xx,LA,< 1 year,0.0
35000.0,2018-04-19,Credit card refinancing,,34.98%,295xx,SC,< 1 year,0.0
1000.0,2018-04-19,Medical expenses,,22.57%,937xx,CA,< 1 year,0.0
5000.0,2018-04-19,Credit card refinancing,,17.96%,334xx,FL,< 1 year,0.0
1000.0,2018-04-19,Other,,0.92%,110xx,NY,< 1 year,0.0
6000.0,2018-04-19,Debt consolidation,,12.97%,940xx,CA,< 1 year,0.0
7000.0,2018-04-19,Debt consolidation,,23.75%,840xx,UT,< 1 year,0.0
40000.0,2018-04-19,Debt consolidation,,13.54%,860xx,AZ,< 1 year,0.0
2000.0,2018-04-20,Vacation,,19.1%,018xx,MA,< 1 year,0.0
5000.0,2018-04-20,Debt consolidation,,26.2%,320xx,FL,< 1 year,0.0
40000.0,2018-04-20,Other,,30%,923xx,CA,< 1 year,0.0
20000.0,2018-04-20,Credit card refinancing,,8.16%,018xx,MA,4 years,0.0
3000.0,2018-04-20,Credit card refinancing,,21.63%,443xx,OH,< 1 year,0.0
15000.0,2018-04-20,Debt consolidation,,23.54%,490xx,MI,< 1 year,0.0
5000.0,2018-04-20,Debt consolidation,,4.83%,436xx,OH,< 1 year,0.0
21000.0,2018-04-20,Car financing,,14.02%,296xx,SC,< 1 year,0.0
1200.0,2018-04-20,Debt consolidation,,43.36%,105xx,NY,< 1 year,0.0
10000.0,2018-04-20,Other,,0%,207xx,MD,< 1 year,0.0
10000.0,2018-04-20,Credit card refinancing,,14.03%,786xx,TX,< 1 year,0.0
13500.0,2018-04-21,Other,,13.34%,025xx,MA,< 1 year,0.0
10000.0,2018-04-21,Debt consolidation,,13.83%,538xx,WI,< 1 year,0.0
10000.0,2018-04-21,Credit card refinancing,,17.38%,082xx,NJ,< 1 year,0.0
1000.0,2018-04-21,Major purchase,,100%,913xx,CA,< 1 year,0.0
10000.0,2018-04-22,Other,,7.18%,447xx,OH,< 1 year,0.0
15000.0,2018-04-22,Credit card refinancing,,41.94%,072xx,NJ,< 1 year,0.0
15000.0,2018-04-22,Other,,11.66%,131xx,NY,< 1 year,0.0
1000.0,2018-04-22,Other,,18.81%,577xx,SD,< 1 year,0.0
7500.0,2018-04-22,Debt consolidation,,0.46%,435xx,OH,< 1 year,0.0
20000.0,2018-04-22,Debt consolidation,,100%,073xx,NJ,< 1 year,0.0
5000.0,2018-04-22,Credit card refinancing,,14%,462xx,IN,< 1 year,0.0
15000.0,2018-04-22,Credit card refinancing,,31.05%,828xx,WY,< 1 year,0.0
10000.0,2018-04-22,Debt consolidation,,27.3%,913xx,CA,< 1 year,0.0
13000.0,2018-04-23,Major purchase,,45.23%,974xx,OR,< 1 year,0.0
10000.0,2018-04-23,Car financing,,0%,439xx,OH,< 1 year,0.0
2000.0,2018-04-23,Debt consolidation,,12.51%,902xx,CA,< 1 year,0.0
5000.0,2018-04-23,Other,,0%,212xx,MD,< 1 year,0.0
6000.0,2018-04-23,Car financing,,0%,481xx,MI,< 1 year,0.0
